[2023-02-02 15:58:30,839] Pre-Condition_Login - Step 01: Enter to  First name textbox with value is 'alpacatest001'
[2023-02-02 16:13:03,162] Create_Quote - Step 33: Click to insurance benefits B
[2023-02-02 16:13:03,391] Create_Quote - Step 34: Input level of responsibility B
[2023-02-02 16:13:03,741] Create_Quote - Step 35: Click to save insurance person
[2023-02-02 16:13:06,752] Create_Quote - Step 36: Click to create quote button
[2023-02-02 16:13:13,663] OS name = windows 11
[2023-02-02 16:13:13,664] Driver instance name = firefoxdriver: firefox on windows (86f22a1e-7892-415a-ad8b-b3a149edb640)
[2023-02-02 16:20:39,984] Pre-Condition_Login - Step 01: Enter to  First name textbox with value is 'alpacatest001'
[2023-02-02 16:20:40,201] Pre-Condition_Login - Step 02: Enter to Password textbox with value is 'Alpaca#2022'
[2023-02-02 16:20:40,320] Pre-Condition_Login - Step 03: Click to Login button
[2023-02-02 16:20:43,864] Pre-Condition_Login - Step 04: Verify login success mesage is displayed
[2023-02-02 16:20:51,126] Create_Quote - Step 02: Click to View List Quote button
[2023-02-02 16:20:54,190] Create_Quote - Step 03: Click to Create button
[2023-02-02 16:20:55,038] Create_Quote - Step 04: Select to dropdown major
[2023-02-02 16:20:57,986] Create_Quote - Step 05: Select to dropdown name product
[2023-02-02 16:20:58,909] Create_Quote - Step 06: Select to dropdown type quote
[2023-02-02 16:21:01,138] Create_Quote - Step 07: Select to dropdown distribution chanel
[2023-02-02 16:21:02,043] Create_Quote - Step 08: Select to dropdown contract holder name
[2023-02-02 16:21:02,869] Create_Quote - Step 09: Click to insured person
[2023-02-02 16:21:04,655] Create_Quote - Step 10: Click to create new insured person
[2023-02-02 16:21:05,069] Create_Quote - Step 11: Input full name
[2023-02-02 16:21:05,742] Create_Quote - Step 12: Input birth
[2023-02-02 16:21:06,016] Create_Quote - Step 13: Select dropdown list sex
[2023-02-02 16:21:07,318] Create_Quote - Step 14: Select dropdown list identifier type
[2023-02-02 16:21:08,084] Create_Quote - Step 15: Input indertifier number
[2023-02-02 16:21:08,166] Create_Quote - Step 16: Click to move insurance benefits
[2023-02-02 16:21:08,562] Create_Quote - Step 17: Click to insurance benefits A
[2023-02-02 16:21:08,861] Create_Quote - Step 18: Input level of responsibility A
[2023-02-02 16:21:09,000] Create_Quote - Step 19: Click to insurance benefits B
[2023-02-02 16:21:09,250] Create_Quote - Step 20: Input level of responsibility B
[2023-02-02 16:21:09,650] Create_Quote - Step 21: Click to save insurent Person
[2023-02-02 16:21:12,309] Create_Quote - Step 22: Click to insurent Person
[2023-02-02 16:21:12,656] Create_Quote - Step 23: Click to create new insured person
[2023-02-02 16:21:13,326] Create_Quote - Step 24: Input full name
[2023-02-02 16:21:13,423] Create_Quote - Step 25: Input birth
[2023-02-02 16:21:13,654] Create_Quote - Step 26: Select dropdown list sex
[2023-02-02 16:21:14,780] Create_Quote - Step 27: Select dropdown indentifier type
[2023-02-02 16:21:15,568] Create_Quote - Step 28: Input identifier number
[2023-02-02 16:21:15,648] Create_Quote - Step 29: Click to move insurence benefits
[2023-02-02 16:21:16,019] Create_Quote - Step 31: Click to insurance benefits A
[2023-02-02 16:21:16,434] Create_Quote - Step 32: Input level of responsibility A
[2023-02-02 16:21:16,801] Create_Quote - Step 33: Click to insurance benefits B
[2023-02-02 16:21:17,048] Create_Quote - Step 34: Input level of responsibility B
[2023-02-02 16:21:17,422] Create_Quote - Step 35: Click to save insurance person
[2023-02-02 16:21:20,309] Create_Quote - Step 36: Click to create quote button
[2023-02-02 16:21:29,272] OS name = windows 11
[2023-02-02 16:21:29,272] Driver instance name = firefoxdriver: firefox on windows (4a0c545a-cbde-4fd0-946b-50d7cb976198)
[2023-02-03 06:06:46,715] Pre-Condition_Login - Step 01: Enter to  First name textbox with value is 'alpacatest001'
[2023-02-03 06:06:47,079] Pre-Condition_Login - Step 02: Enter to Password textbox with value is 'Alpaca#2022'
[2023-02-03 06:06:47,215] Pre-Condition_Login - Step 03: Click to Login button
[2023-02-03 06:06:48,943] Pre-Condition_Login - Step 04: Verify login success mesage is displayed
[2023-02-03 06:06:55,117] Create_Quote - Step 02: Click to View List Quote button
[2023-02-03 06:06:58,421] Create_Quote - Step 03: Click to Create button
[2023-02-03 06:06:59,370] Create_Quote - Step 04: Select to dropdown major
[2023-02-03 06:07:01,556] Create_Quote - Step 05: Select to dropdown name product
[2023-02-03 06:07:02,568] Create_Quote - Step 06: Select to dropdown type quote
[2023-02-03 06:07:04,869] Create_Quote - Step 07: Select to dropdown distribution chanel
[2023-02-03 06:07:05,865] Create_Quote - Step 08: Select to dropdown contract holder name
[2023-02-03 06:07:06,615] Create_Quote - Step 09: Click to insured person
[2023-02-03 06:07:08,363] Create_Quote - Step 10: Click to create new insured person
[2023-02-03 06:07:08,769] Create_Quote - Step 11: Input full name
[2023-02-03 06:07:09,311] Create_Quote - Step 12: Input birth
[2023-02-03 06:07:09,556] Create_Quote - Step 13: Select dropdown list sex
[2023-02-03 06:07:10,780] Create_Quote - Step 14: Select dropdown list identifier type
[2023-02-03 06:07:11,540] Create_Quote - Step 15: Input indertifier number
[2023-02-03 06:07:11,619] Create_Quote - Step 16: Click to move insurance benefits
[2023-02-03 06:07:12,061] Create_Quote - Step 17: Click to insurance benefits A
[2023-02-03 06:07:12,440] Create_Quote - Step 18: Input level of responsibility A
[2023-02-03 06:07:12,610] Create_Quote - Step 19: Click to insurance benefits B
[2023-02-03 06:07:12,902] Create_Quote - Step 20: Input level of responsibility B
[2023-02-03 06:07:13,263] Create_Quote - Step 21: Click to save insurent Person
[2023-02-03 06:07:15,983] Create_Quote - Step 22: Click to insurent Person
[2023-02-03 06:07:16,314] Create_Quote - Step 23: Click to create new insured person
[2023-02-03 06:07:17,019] Create_Quote - Step 24: Input full name
[2023-02-03 06:07:17,119] Create_Quote - Step 25: Input birth
[2023-02-03 06:07:17,321] Create_Quote - Step 26: Select dropdown list sex
[2023-02-03 06:07:18,260] Create_Quote - Step 27: Select dropdown indentifier type
[2023-02-03 06:07:19,123] Create_Quote - Step 28: Input identifier number
[2023-02-03 06:07:19,221] Create_Quote - Step 29: Click to move insurence benefits
[2023-02-03 06:07:19,626] Create_Quote - Step 31: Click to insurance benefits A
[2023-02-03 06:07:19,908] Create_Quote - Step 32: Input level of responsibility A
[2023-02-03 06:07:20,053] Create_Quote - Step 33: Click to insurance benefits B
[2023-02-03 06:07:20,297] Create_Quote - Step 34: Input level of responsibility B
[2023-02-03 06:07:20,979] Create_Quote - Step 35: Click to save insurance person
[2023-02-03 06:07:23,907] Create_Quote - Step 36: Click to create quote button
[2023-02-03 06:07:31,879] OS name = windows 11
[2023-02-03 06:07:31,880] Driver instance name = firefoxdriver: firefox on windows (236e89b4-f085-44a5-972b-46173eede4fa)
[2023-02-03 06:08:44,075] Pre-Condition_Login - Step 01: Enter to  First name textbox with value is 'alpacatest001'
[2023-02-03 06:08:44,606] Pre-Condition_Login - Step 02: Enter to Password textbox with value is 'Alpaca#2022'
[2023-02-03 06:08:44,848] Pre-Condition_Login - Step 03: Click to Login button
[2023-02-03 06:08:46,813] Pre-Condition_Login - Step 04: Verify login success mesage is displayed
[2023-02-03 06:08:53,080] Create_Quote - Step 02: Click to View List Quote button
[2023-02-03 06:08:57,086] Create_Quote - Step 03: Click to Create button
[2023-02-03 06:08:58,374] Create_Quote - Step 04: Select to dropdown major
[2023-02-03 06:09:00,723] Create_Quote - Step 05: Select to dropdown name product
[2023-02-03 06:09:01,633] Create_Quote - Step 06: Select to dropdown type quote
[2023-02-03 06:09:04,227] Create_Quote - Step 07: Select to dropdown distribution chanel
[2023-02-03 06:09:05,381] Create_Quote - Step 08: Select to dropdown contract holder name
[2023-02-03 06:09:06,287] Create_Quote - Step 09: Click to insured person
[2023-02-03 06:09:08,501] Create_Quote - Step 10: Click to create new insured person
[2023-02-03 06:09:08,947] Create_Quote - Step 11: Input full name
[2023-02-03 06:09:09,650] Create_Quote - Step 12: Input birth
[2023-02-03 06:09:10,536] Create_Quote - Step 13: Select dropdown list sex
[2023-02-03 06:09:11,359] Create_Quote - Step 14: Select dropdown list identifier type
[2023-02-03 06:09:12,159] Create_Quote - Step 15: Input indertifier number
[2023-02-03 06:09:12,238] Create_Quote - Step 16: Click to move insurance benefits
[2023-02-03 06:09:12,668] Create_Quote - Step 17: Click to insurance benefits A
[2023-02-03 06:09:13,002] Create_Quote - Step 18: Input level of responsibility A
[2023-02-03 06:09:13,172] Create_Quote - Step 19: Click to insurance benefits B
[2023-02-03 06:09:13,483] Create_Quote - Step 20: Input level of responsibility B
[2023-02-03 06:09:13,996] Create_Quote - Step 21: Click to save insurent Person
[2023-02-03 06:09:16,986] Create_Quote - Step 22: Click to insurent Person
[2023-02-03 06:09:17,361] Create_Quote - Step 23: Click to create new insured person
[2023-02-03 06:09:18,122] Create_Quote - Step 24: Input full name
[2023-02-03 06:09:18,233] Create_Quote - Step 25: Input birth
[2023-02-03 06:09:18,520] Create_Quote - Step 26: Select dropdown list sex
[2023-02-03 06:09:20,462] Create_Quote - Step 27: Select dropdown indentifier type
[2023-02-03 06:09:22,139] Create_Quote - Step 28: Input identifier number
[2023-02-03 06:09:22,260] Create_Quote - Step 29: Click to move insurence benefits
[2023-02-03 06:09:22,748] Create_Quote - Step 31: Click to insurance benefits A
[2023-02-03 06:09:23,148] Create_Quote - Step 32: Input level of responsibility A
[2023-02-03 06:09:23,337] Create_Quote - Step 33: Click to insurance benefits B
[2023-02-03 06:09:23,752] Create_Quote - Step 34: Input level of responsibility B
[2023-02-03 06:09:24,469] Create_Quote - Step 35: Click to save insurance person
[2023-02-03 06:09:28,658] Create_Quote - Step 36: Click to create quote button
[2023-02-03 06:09:38,247] Create_Quote - Step 02: Click to View List Quote button
[2023-02-03 06:09:39,077] Create_Quote - Step 03: Click to Create button
[2023-02-03 06:09:39,901] Create_Quote - Step 04: Select to dropdown major
[2023-02-03 06:09:41,510] Create_Quote - Step 05: Select to dropdown name product
[2023-02-03 06:09:42,402] Create_Quote - Step 06: Select to dropdown type quote
[2023-02-03 06:09:44,283] Create_Quote - Step 07: Select to dropdown distribution chanel
[2023-02-03 06:09:45,244] Create_Quote - Step 08: Select to dropdown contract holder name
[2023-02-03 06:09:45,953] Create_Quote - Step 09: Click to insured person
[2023-02-03 06:09:47,468] Create_Quote - Step 10: Click to create new insured person
[2023-02-03 06:09:48,191] Create_Quote - Step 11: Input full name
[2023-02-03 06:09:48,296] Create_Quote - Step 12: Input birth
[2023-02-03 06:09:48,552] Create_Quote - Step 13: Select dropdown list sex
[2023-02-03 06:09:49,683] Create_Quote - Step 14: Select dropdown list identifier type
[2023-02-03 06:09:50,434] Create_Quote - Step 15: Input indertifier number
[2023-02-03 06:09:50,528] Create_Quote - Step 16: Click to move insurance benefits
[2023-02-03 06:09:50,929] Create_Quote - Step 17: Click to insurance benefits A
[2023-02-03 06:09:51,300] Create_Quote - Step 18: Input level of responsibility A
[2023-02-03 06:09:51,481] Create_Quote - Step 19: Click to insurance benefits B
[2023-02-03 06:09:51,831] Create_Quote - Step 20: Input level of responsibility B
[2023-02-03 06:09:52,279] Create_Quote - Step 21: Click to save insurent Person
[2023-02-03 06:09:54,848] Create_Quote - Step 22: Click to insurent Person
[2023-02-03 06:09:55,212] Create_Quote - Step 23: Click to create new insured person
[2023-02-03 06:09:55,919] Create_Quote - Step 24: Input full name
[2023-02-03 06:09:56,066] Create_Quote - Step 25: Input birth
[2023-02-03 06:09:56,354] Create_Quote - Step 26: Select dropdown list sex
[2023-02-03 06:09:57,510] Create_Quote - Step 27: Select dropdown indentifier type
[2023-02-03 06:09:58,419] Create_Quote - Step 28: Input identifier number
[2023-02-03 06:09:58,551] Create_Quote - Step 29: Click to move insurence benefits
[2023-02-03 06:09:59,658] Create_Quote - Step 31: Click to insurance benefits A
[2023-02-03 06:10:00,194] Create_Quote - Step 32: Input level of responsibility A
[2023-02-03 06:10:00,438] Create_Quote - Step 33: Click to insurance benefits B
[2023-02-03 06:10:00,785] Create_Quote - Step 34: Input level of responsibility B
[2023-02-03 06:10:01,197] Create_Quote - Step 35: Click to save insurance person
[2023-02-03 06:10:04,217] Create_Quote - Step 36: Click to create quote button
[2023-02-03 06:10:12,854] Create_Quote - Step 02: Click to View List Quote button
[2023-02-03 06:10:13,456] Create_Quote - Step 03: Click to Create button
[2023-02-03 06:10:14,878] Create_Quote - Step 04: Select to dropdown major
[2023-02-03 06:10:16,516] Create_Quote - Step 05: Select to dropdown name product
[2023-02-03 06:10:17,398] Create_Quote - Step 06: Select to dropdown type quote
[2023-02-03 06:10:19,668] Create_Quote - Step 07: Select to dropdown distribution chanel
[2023-02-03 06:10:20,763] Create_Quote - Step 08: Select to dropdown contract holder name
[2023-02-03 06:10:21,549] Create_Quote - Step 09: Click to insured person
[2023-02-03 06:10:23,247] Create_Quote - Step 10: Click to create new insured person
[2023-02-03 06:10:23,967] Create_Quote - Step 11: Input full name
[2023-02-03 06:10:24,067] Create_Quote - Step 12: Input birth
[2023-02-03 06:10:24,335] Create_Quote - Step 13: Select dropdown list sex
[2023-02-03 06:10:25,466] Create_Quote - Step 14: Select dropdown list identifier type
[2023-02-03 06:10:26,226] Create_Quote - Step 15: Input indertifier number
[2023-02-03 06:10:26,336] Create_Quote - Step 16: Click to move insurance benefits
[2023-02-03 06:10:26,735] Create_Quote - Step 17: Click to insurance benefits A
[2023-02-03 06:10:27,192] Create_Quote - Step 18: Input level of responsibility A
[2023-02-03 06:10:27,351] Create_Quote - Step 19: Click to insurance benefits B
[2023-02-03 06:10:27,746] Create_Quote - Step 20: Input level of responsibility B
[2023-02-03 06:10:28,265] Create_Quote - Step 21: Click to save insurent Person
[2023-02-03 06:10:31,278] Create_Quote - Step 22: Click to insurent Person
[2023-02-03 06:10:31,644] Create_Quote - Step 23: Click to create new insured person
[2023-02-03 06:10:32,387] Create_Quote - Step 24: Input full name
[2023-02-03 06:10:32,501] Create_Quote - Step 25: Input birth
[2023-02-03 06:10:32,738] Create_Quote - Step 26: Select dropdown list sex
[2023-02-03 06:10:33,877] Create_Quote - Step 27: Select dropdown indentifier type
[2023-02-03 06:10:34,646] Create_Quote - Step 28: Input identifier number
[2023-02-03 06:10:34,732] Create_Quote - Step 29: Click to move insurence benefits
[2023-02-03 06:10:35,127] Create_Quote - Step 31: Click to insurance benefits A
[2023-02-03 06:10:35,447] Create_Quote - Step 32: Input level of responsibility A
[2023-02-03 06:10:35,832] Create_Quote - Step 33: Click to insurance benefits B
[2023-02-03 06:10:36,105] Create_Quote - Step 34: Input level of responsibility B
[2023-02-03 06:10:36,475] Create_Quote - Step 35: Click to save insurance person
[2023-02-03 06:10:39,413] Create_Quote - Step 36: Click to create quote button
[2023-02-03 06:10:47,751] Create_Quote - Step 02: Click to View List Quote button
[2023-02-03 06:10:48,300] Create_Quote - Step 03: Click to Create button
[2023-02-03 06:10:49,074] Create_Quote - Step 04: Select to dropdown major
[2023-02-03 06:10:50,721] Create_Quote - Step 05: Select to dropdown name product
[2023-02-03 06:10:51,571] Create_Quote - Step 06: Select to dropdown type quote
[2023-02-03 06:10:53,547] Create_Quote - Step 07: Select to dropdown distribution chanel
[2023-02-03 06:10:54,481] Create_Quote - Step 08: Select to dropdown contract holder name
[2023-02-03 06:10:55,195] Create_Quote - Step 09: Click to insured person
